positive_score,negative_score,objective_score,word_count,adj_count,verb_count,noun_count,adv_count
0.109,0.056,0.707,47,4,16,19,8
0.071,0.081,0.738,100,11,31,39,19
0.121,0.045,0.692,28,2,8,14,4
0.074,0.072,0.811,47,4,18,19,6
0.068,0.034,0.716,22,4,8,10,0
0.051,0.027,0.734,32,1,11,16,4
0.073,0.073,0.681,29,4,9,10,6
0.136,0.141,0.723,23,6,7,8,2
0.094,0.047,0.776,24,4,9,8,3
0.112,0.099,0.579,19,1,4,11,3
0.12,0.016,0.647,23,5,6,11,1
0.074,0.054,0.748,56,6,17,25,8
0.048,0.029,0.846,39,2,16,15,6
0.113,0.069,0.681,51,12,16,14,9
0.078,0.058,0.794,43,10,9,20,4
0.087,0.034,0.726,26,5,7,10,4
0.075,0.084,0.566,40,4,16,13,7
0.076,0.098,0.696,23,4,7,11,1
0.078,0.059,0.744,317,41,102,150,24
0.113,0.012,0.685,21,3,6,8,4
0.082,0.071,0.704,70,11,26,23,10
0.078,0.061,0.738,114,17,45,38,14
0.018,0.018,0.857,28,1,10,16,1
0.004,0.004,0.235,33,3,5,23,2
0.108,0.083,0.662,68,11,18,26,13
0.007,0.051,0.267,37,2,4,28,3
0.061,0.011,0.524,47,2,6,37,2
0.114,0.031,0.71,69,9,26,24,10
0.071,0.068,0.691,53,9,15,21,8
0.057,0.078,0.74,88,15,26,33,14
0.094,0.071,0.792,69,6,27,27,9
0.069,0.041,0.691,80,13,27,30,10
0.079,0.064,0.765,174,29,59,65,21
0.114,0.038,0.5,23,3,8,7,5
0.043,0.01,0.171,49,2,3,42,2
0.135,0.05,0.695,25,4,6,12,3
0.052,0.063,0.69,67,12,20,26,9
0.098,0.053,0.653,107,15,36,36,20
0.121,0.046,0.746,70,12,21,31,6
0.095,0.067,0.627,203,29,66,80,28
0.105,0.067,0.685,56,1,22,20,13
0.079,0.045,0.729,170,15,66,69,20
0.079,0.036,0.727,38,3,13,18,4
0.091,0.063,0.728,85,10,32,33,10
0.086,0.055,0.703,269,48,61,128,32
0.122,0.028,0.668,44,9,8,17,10
0.092,0.071,0.686,53,5,15,19,14
0.142,0.073,0.612,29,3,15,8,3
0.047,0.062,0.691,40,6,13,15,6
0.14,0.04,0.62,25,6,6,10,3
0.062,0.048,0.669,740,98,229,337,76
0.125,0.038,0.798,26,3,10,10,3
0.081,0.102,0.744,111,19,35,43,14
0.12,0.087,0.678,26,4,9,9,4
0.095,0.024,0.738,63,5,23,28,7
0.08,0.017,0.67,73,13,18,30,12
0.031,0.042,0.22,41,3,3,35,0
0.08,0.134,0.679,28,3,11,11,3
0.0,0.02,0.115,37,1,3,31,2
0.043,0.039,0.746,35,5,15,11,4
0.072,0.025,0.421,85,16,13,50,6
0.086,0.055,0.669,247,52,82,78,35
0.089,0.035,0.737,86,13,22,32,19
0.102,0.088,0.477,27,8,7,11,1
0.065,0.048,0.792,21,4,3,11,3
0.028,0.028,0.761,22,3,5,9,5
0.085,0.028,0.75,44,12,10,21,1
0.072,0.092,0.783,19,4,5,8,2
0.137,0.052,0.714,31,4,7,17,3
0.087,0.041,0.604,108,20,37,38,13
0.058,0.087,0.779,26,4,8,10,4
0.062,0.109,0.62,24,5,9,8,2
0.055,0.045,0.66,25,5,7,11,2
0.125,0.086,0.684,57,12,13,27,5
0.093,0.032,0.735,43,10,15,11,7
0.0,0.0,0.0,40,0,0,40,0
0.05,0.036,0.599,184,25,38,109,12
0.049,0.022,0.714,28,4,4,17,3
0.077,0.044,0.732,211,19,75,82,35
0.104,0.083,0.741,42,4,15,18,5
0.025,0.106,0.669,20,4,3,10,3
0.087,0.015,0.655,33,6,8,15,4
0.045,0.048,0.787,50,5,17,22,6
0.054,0.048,0.661,21,3,7,10,1
0.125,0.135,0.698,24,4,8,9,3
0.082,0.042,0.704,81,19,22,32,8
0.026,0.057,0.708,24,10,5,7,2
0.026,0.017,0.701,43,3,11,27,2
0.0,0.034,0.106,93,4,5,82,2
0.074,0.056,0.574,27,4,9,11,3
0.075,0.05,0.675,20,3,9,6,2
0.051,0.022,0.75,17,4,3,6,4
0.094,0.054,0.71,28,3,11,9,5
0.115,0.047,0.649,37,5,10,14,8
0.06,0.073,0.728,29,1,9,18,1
0.09,0.045,0.753,36,4,13,14,5
0.088,0.051,0.676,27,3,6,15,3
0.081,0.064,0.584,37,9,11,15,2
0.099,0.044,0.669,48,6,18,19,5
0.075,0.036,0.748,249,45,61,137,6
0.086,0.046,0.717,106,16,34,39,17
0.101,0.065,0.609,31,4,9,13,5
0.079,0.099,0.743,38,4,17,11,6
0.06,0.064,0.713,110,14,43,46,7
0.0,0.0,0.0,33,2,1,30,0
0.051,0.091,0.75,37,4,18,11,4
0.087,0.053,0.737,358,46,137,129,46
0.037,0.04,0.68,41,5,13,14,9
0.118,0.056,0.715,18,5,6,5,2
0.056,0.026,0.655,38,4,13,14,7
0.118,0.048,0.599,34,2,14,15,3
0.066,0.078,0.731,40,5,13,19,3
0.118,0.074,0.649,69,9,26,23,11
0.064,0.047,0.753,37,6,7,15,9
0.015,0.07,0.355,25,4,3,16,2
0.044,0.037,0.684,34,5,10,18,1
0.155,0.022,0.547,29,4,10,12,3
0.093,0.06,0.588,27,6,6,11,4
0.098,0.109,0.707,23,8,5,7,3
0.076,0.021,0.758,138,11,47,61,19
0.096,0.081,0.647,91,13,32,34,12
0.09,0.07,0.787,75,11,24,30,10
0.068,0.026,0.781,24,1,10,10,3
0.044,0.075,0.806,40,4,12,14,10
0.079,0.072,0.638,19,1,5,12,1
0.017,0.004,0.179,30,1,4,24,1
0.098,0.067,0.674,56,12,18,22,4
0.018,0.009,0.223,28,0,3,24,1
0.042,0.028,0.721,206,33,24,138,11
0.016,0.013,0.297,40,5,8,26,1
0.042,0.042,0.546,27,6,9,9,3
0.08,0.08,0.703,102,10,34,44,14
0.149,0.08,0.66,36,6,17,10,3
0.12,0.05,0.71,25,7,8,9,1
0.076,0.049,0.732,28,4,6,13,5
0.001,0.0,0.999,672,0,671,1,0
0.079,0.079,0.694,27,5,11,10,1
0.051,0.09,0.859,32,4,13,9,6
0.034,0.062,0.767,22,4,6,10,2
0.082,0.082,0.75,47,8,17,20,2
0.037,0.034,0.527,1026,137,250,513,126
0.087,0.076,0.662,126,22,34,58,12
0.07,0.02,0.879,32,5,7,15,5
0.092,0.033,0.832,23,2,4,14,3
0.04,0.0,0.067,28,3,2,22,1
0.107,0.029,0.689,57,6,21,22,8
0.059,0.078,0.688,40,6,9,19,6
0.092,0.013,0.605,38,2,3,33,0
0.054,0.083,0.696,42,5,11,21,5
0.048,0.038,0.729,65,8,23,17,17
0.077,0.059,0.741,740,95,260,290,95
0.098,0.036,0.818,42,8,7,22,5
0.065,0.101,0.738,21,3,10,6,2
0.067,0.053,0.789,109,11,50,33,15
0.159,0.106,0.705,33,7,12,7,7
0.044,0.105,0.661,42,9,14,15,4
0.062,0.047,0.738,85,15,26,37,7
0.1,0.077,0.718,105,23,34,34,14
0.055,0.185,0.68,25,5,9,9,2
0.081,0.051,0.75,17,2,6,7,2
0.029,0.048,0.769,26,2,11,10,3
0.08,0.033,0.777,73,8,23,30,12
0.105,0.079,0.711,19,3,4,9,3
0.087,0.133,0.646,30,3,13,10,4
0.066,0.072,0.704,38,6,10,15,7
0.034,0.038,0.586,73,10,19,32,12
0.073,0.05,0.785,65,8,24,28,5
0.095,0.03,0.723,33,2,13,12,6
0.064,0.058,0.552,43,9,12,16,6
0.051,0.066,0.559,34,7,4,19,4
0.121,0.097,0.653,31,4,7,17,3
0.091,0.073,0.716,67,10,24,23,10
0.104,0.039,0.8,35,7,10,14,4
0.052,0.049,0.788,36,7,8,12,9
0.059,0.081,0.606,59,6,18,26,9
0.075,0.04,0.565,25,2,6,14,3
0.079,0.013,0.803,19,3,4,9,3
0.044,0.056,0.75,20,4,3,9,4
0.105,0.145,0.592,19,6,2,8,3
0.09,0.085,0.633,47,10,12,22,3
0.079,0.073,0.726,74,12,26,21,15
0.118,0.043,0.707,38,9,9,19,1
0.11,0.029,0.723,51,6,21,19,5
0.076,0.056,0.729,36,1,13,16,6
0.121,0.133,0.508,59,9,15,21,14
0.102,0.059,0.715,32,4,11,13,4
0.08,0.007,0.802,36,4,8,18,6
0.103,0.069,0.697,92,15,25,46,6
0.071,0.065,0.673,21,3,11,6,1
0.125,0.019,0.806,20,2,9,6,3
0.114,0.065,0.677,132,25,43,48,16
0.072,0.054,0.739,237,33,83,97,24
0.064,0.073,0.634,70,10,26,23,11
0.057,0.058,0.693,73,9,26,31,7
0.033,0.022,0.392,121,0,1,119,1
0.102,0.044,0.617,114,26,38,36,14
0.016,0.065,0.31,23,1,8,13,1
0.057,0.083,0.693,24,7,5,9,3
0.083,0.03,0.839,21,0,11,7,3
0.107,0.062,0.706,48,6,14,18,10
0.079,0.093,0.718,27,7,5,13,2
0.0,0.0,0.019,53,4,3,46,0
0.064,0.076,0.667,306,46,100,111,49
0.117,0.107,0.67,75,14,21,27,13
0.119,0.034,0.756,22,6,6,7,3
0.058,0.053,0.812,26,4,8,10,4
0.08,0.054,0.83,28,5,8,14,1
0.055,0.07,0.805,43,4,18,13,8
0.079,0.026,0.859,112,8,46,42,16
0.1,0.025,0.742,15,2,5,8,0
0.0,0.0,1.0,1672,0,0,1672,0
0.019,0.014,0.116,27,3,1,23,0
0.004,0.0,0.46,28,0,1,27,0
0.069,0.019,0.671,54,6,25,16,7
0.06,0.119,0.631,21,4,6,10,1
0.076,0.027,0.576,28,6,9,8,5
0.122,0.043,0.704,38,5,10,19,4
0.142,0.034,0.778,22,2,12,5,3
0.11,0.07,0.625,41,8,13,15,5
0.06,0.037,0.709,124,16,35,52,21
0.117,0.039,0.688,32,8,9,13,2
0.062,0.029,0.628,89,15,27,37,10
0.083,0.174,0.688,18,3,6,8,1
0.105,0.088,0.642,122,21,41,47,13
0.125,0.055,0.784,55,7,21,24,3
0.081,0.113,0.645,62,15,19,24,4
0.059,0.138,0.697,19,2,4,10,3
0.109,0.074,0.754,32,4,11,15,2
0.051,0.023,0.79,22,1,11,8,2
0.06,0.062,0.666,52,7,18,17,10
0.086,0.053,0.746,331,45,114,118,54
0.09,0.056,0.743,18,2,6,8,2
0.066,0.039,0.801,32,3,12,15,2
0.093,0.075,0.722,127,16,44,48,19
0.211,0.066,0.513,19,5,7,6,1
0.066,0.041,0.77,49,6,15,21,7
0.072,0.064,0.712,66,6,24,21,15
0.037,0.059,0.587,85,12,21,41,11
0.088,0.051,0.787,27,2,7,15,3
0.059,0.079,0.704,19,1,9,6,3
0.042,0.042,0.717,15,2,6,7,0
0.091,0.062,0.642,88,12,24,48,4
0.027,0.04,0.719,28,5,12,9,2
0.07,0.01,0.72,25,4,8,10,3
0.163,0.087,0.7,20,4,6,9,1
0.083,0.085,0.688,63,9,21,24,9
0.09,0.031,0.848,32,2,15,9,6
0.087,0.059,0.699,240,24,96,68,52
0.062,0.031,0.7,77,11,24,31,11
0.138,0.028,0.696,58,9,14,29,6
0.023,0.003,0.526,38,0,5,31,2
0.099,0.09,0.613,86,10,29,35,12
0.097,0.05,0.75,58,14,13,19,12
0.046,0.067,0.754,30,3,10,10,7
0.048,0.046,0.766,71,8,24,32,7
0.083,0.04,0.65,84,13,27,36,8
0.122,0.087,0.566,40,6,9,14,11
0.059,0.052,0.652,93,13,29,34,17
0.027,0.027,0.727,32,1,7,21,3
0.021,0.0,0.368,18,2,3,13,0
0.067,0.029,0.504,30,3,5,20,2
0.072,0.05,0.728,40,8,11,17,4
0.078,0.071,0.795,53,4,21,20,8
0.032,0.056,0.801,27,2,10,13,2
0.083,0.03,0.696,21,3,8,6,4
0.071,0.04,0.71,28,2,11,12,3
0.109,0.066,0.793,32,2,12,12,6
0.099,0.065,0.457,29,6,7,13,3
0.022,0.013,0.621,29,2,7,20,0
0.049,0.055,0.779,43,3,19,17,4
0.103,0.037,0.654,34,2,14,14,4
0.029,0.025,0.779,30,5,11,12,2
0.035,0.047,0.762,32,5,5,20,2
0.072,0.076,0.61,33,2,12,17,2
0.049,0.043,0.56,23,0,2,20,1
0.105,0.033,0.625,38,5,11,19,3
0.068,0.076,0.704,46,4,17,17,8
0.044,0.051,0.728,17,1,7,5,4
0.036,0.01,0.661,24,6,7,10,1
0.049,0.08,0.728,28,2,13,9,4
0.039,0.072,0.779,64,5,23,25,11
0.106,0.032,0.732,122,15,50,31,26
0.114,0.057,0.67,44,5,11,23,5
0.099,0.083,0.713,57,11,20,14,12
0.029,0.082,0.62,26,5,6,12,3
0.057,0.03,0.754,107,11,37,46,13
0.062,0.05,0.738,20,2,6,11,1
0.066,0.053,0.654,57,9,16,28,4
0.046,0.064,0.792,92,13,27,45,7
0.072,0.062,0.654,52,4,20,20,8
0.065,0.015,0.827,65,5,26,23,11
0.121,0.052,0.66,60,9,23,17,11
0.111,0.042,0.625,18,3,7,6,2
0.078,0.027,0.77,32,5,9,13,5
0.073,0.058,0.73,43,4,15,14,10
0.079,0.089,0.648,38,7,12,12,7
0.057,0.037,0.755,99,23,19,48,9
0.077,0.05,0.739,460,59,171,164,66
0.096,0.075,0.689,185,28,67,59,31
0.06,0.056,0.711,29,5,6,14,4
0.051,0.03,0.486,37,0,3,33,1
0.081,0.007,0.735,17,2,7,5,3
0.048,0.043,0.718,47,5,20,20,2
0.063,0.035,0.81,65,7,27,24,7
0.077,0.071,0.613,21,6,9,0,6
0.113,0.062,0.668,32,6,12,8,6
0.0,0.0,0.0,46,1,0,45,0
0.109,0.0,0.848,23,1,6,14,2
0.059,0.041,0.774,79,14,20,31,14
0.087,0.011,0.815,23,4,7,10,2
0.065,0.06,0.782,54,8,15,22,9
0.097,0.069,0.741,162,20,63,51,28
0.091,0.105,0.645,63,10,22,24,7
0.025,0.004,0.229,35,2,4,29,0
0.034,0.051,0.778,22,2,9,8,3
0.114,0.081,0.783,45,2,12,25,6
0.067,0.022,0.625,28,6,7,13,2
0.073,0.031,0.854,24,3,7,12,2
0.061,0.071,0.841,37,8,11,15,3
0.148,0.08,0.67,88,22,27,23,16
0.075,0.037,0.637,20,3,7,10,0
0.067,0.081,0.694,108,15,36,43,14
0.104,0.0,0.729,24,1,9,12,2
0.057,0.08,0.682,33,1,6,22,4
0.065,0.13,0.674,23,2,7,10,4
0.087,0.053,0.659,40,5,15,16,4
0.06,0.063,0.771,113,10,47,43,13
0.027,0.038,0.848,23,0,5,17,1
0.072,0.061,0.66,347,56,123,131,37
0.074,0.076,0.667,71,13,20,27,11
0.068,0.11,0.715,74,11,32,21,10
0.095,0.07,0.751,84,7,29,31,17
0.051,0.049,0.723,51,3,23,18,7
0.092,0.099,0.599,19,2,5,8,4
0.067,0.065,0.701,84,11,34,30,9
0.051,0.009,0.903,27,6,4,15,2
0.107,0.057,0.455,42,10,11,14,7
0.093,0.075,0.679,131,19,45,52,15
0.101,0.092,0.742,322,52,89,135,46
0.091,0.097,0.722,22,3,6,5,8
0.073,0.064,0.745,212,39,63,93,17
0.13,0.056,0.778,27,5,10,10,2
0.083,0.021,0.618,18,2,5,10,1
0.096,0.07,0.769,413,59,132,157,65
0.082,0.052,0.746,866,105,326,329,106
0.058,0.052,0.747,147,24,41,63,19
0.093,0.056,0.657,31,3,13,11,4
0.077,0.029,0.74,26,2,8,13,3
0.128,0.055,0.768,82,20,20,35,7
0.075,0.052,0.687,75,10,23,32,10
0.125,0.049,0.739,23,3,11,5,4
0.054,0.096,0.772,39,7,13,13,6
0.041,0.044,0.699,37,3,6,27,1
0.072,0.031,0.668,305,51,70,169,15
0.078,0.042,0.734,303,44,90,133,36
0.053,0.102,0.663,33,5,11,11,6
0.042,0.003,0.384,42,6,5,27,4
0.216,0.078,0.598,37,7,6,14,10
0.087,0.066,0.736,36,7,10,14,5
0.022,0.013,0.247,78,10,8,58,2
0.062,0.046,0.734,38,2,17,11,8
0.009,0.0,0.009,57,2,2,52,1
0.045,0.125,0.545,28,3,4,15,6
0.099,0.033,0.779,34,3,14,11,6
0.062,0.062,0.739,22,2,9,7,4
0.091,0.111,0.76,26,2,10,8,6
0.049,0.019,0.598,33,4,11,17,1
0.083,0.098,0.636,33,7,11,13,2
0.056,0.049,0.785,18,2,3,12,1
0.022,0.0,0.003,40,1,0,37,2
0.01,0.013,0.539,48,1,4,42,1
0.02,0.091,0.861,37,3,13,15,6
0.082,0.076,0.676,84,8,25,29,22
0.059,0.046,0.632,19,3,4,11,1
0.083,0.097,0.731,180,26,55,75,24
0.099,0.068,0.727,170,25,68,51,26
0.02,0.007,0.816,19,0,8,8,3
0.047,0.102,0.727,16,2,7,6,1
0.026,0.052,0.63,24,0,12,8,4
0.073,0.05,0.71,60,6,17,28,9
0.045,0.076,0.79,56,7,17,26,6
0.093,0.045,0.777,117,26,27,60,4
0.019,0.125,0.779,689,159,265,212,53
0.0,0.0,0.0,37,1,0,36,0
0.104,0.062,0.708,191,28,83,54,26
0.081,0.074,0.846,17,1,9,5,2
0.065,0.05,0.619,60,10,20,25,5
0.119,0.062,0.708,63,16,15,23,9
0.051,0.046,0.644,27,3,8,12,4
0.033,0.037,0.594,92,4,14,67,7
0.042,0.032,0.876,202,30,45,114,13
0.12,0.036,0.721,292,56,72,142,22
0.083,0.104,0.713,30,6,12,9,3
0.047,0.039,0.741,29,2,10,17,0
0.045,0.042,0.713,886,76,271,460,79
0.077,0.074,0.699,47,8,12,21,6
0.059,0.03,0.79,66,6,14,40,6
0.142,0.102,0.665,22,4,7,10,1
0.094,0.029,0.781,52,12,9,24,7
0.077,0.042,0.624,101,11,31,38,21
0.143,0.059,0.651,34,7,13,11,3
0.118,0.064,0.618,55,6,24,17,8
0.087,0.066,0.684,80,12,27,35,6
0.099,0.038,0.656,53,5,23,18,7
0.097,0.034,0.778,22,5,6,8,3
0.118,0.061,0.65,35,7,11,11,6
0.051,0.062,0.75,22,2,7,9,4
0.111,0.117,0.641,46,8,16,13,9
0.0,0.016,0.114,239,0,0,239,0
0.073,0.07,0.716,184,23,60,74,27
0.088,0.061,0.638,47,4,15,19,9
0.114,0.085,0.756,22,4,9,8,1
0.08,0.058,0.612,56,5,19,21,11
0.062,0.05,0.69,142,21,32,68,21
0.07,0.004,0.691,34,2,12,14,6
0.065,0.054,0.548,21,4,6,9,2
0.047,0.104,0.682,24,4,6,10,4
0.125,0.073,0.635,48,10,15,17,6
0.081,0.016,0.806,31,2,17,9,3
0.093,0.101,0.484,31,3,9,10,9
0.128,0.059,0.674,36,5,11,14,6
0.118,0.074,0.699,37,6,10,17,4
0.062,0.08,0.812,22,4,10,6,2
0.095,0.045,0.771,78,12,21,39,6
0.097,0.062,0.74,89,17,28,32,12
0.12,0.069,0.741,189,32,54,76,27
0.153,0.083,0.486,18,3,6,5,4
0.077,0.096,0.635,26,3,11,8,4
0.074,0.039,0.681,136,22,44,53,17
0.1,0.091,0.73,51,7,20,19,5
0.065,0.034,0.738,110,17,34,49,10
0.114,0.028,0.812,22,1,12,9,0
0.004,0.004,0.265,33,1,4,26,2
0.025,0.067,0.597,45,6,11,27,1
0.089,0.038,0.73,56,10,23,16,7
0.062,0.05,0.721,60,11,20,23,6
0.075,0.074,0.677,161,15,46,72,28
0.077,0.054,0.75,126,13,52,41,20
0.065,0.091,0.767,52,8,18,19,7
0.086,0.092,0.77,19,1,7,7,4
0.038,0.023,0.727,33,0,11,19,3
0.094,0.029,0.759,379,83,75,199,22
0.069,0.062,0.693,659,83,246,227,103
0.045,0.066,0.568,53,8,18,18,9
0.038,0.091,0.75,33,8,6,15,4
0.128,0.055,0.598,41,8,14,16,3
0.08,0.054,0.666,150,19,47,62,22
0.065,0.067,0.76,65,6,26,23,10
0.149,0.095,0.613,21,3,6,7,5
0.04,0.115,0.565,25,3,8,11,3
0.055,0.034,0.732,89,7,26,43,13
0.06,0.052,0.685,89,7,39,32,11
0.13,0.022,0.674,23,4,8,10,1
0.096,0.079,0.825,30,4,8,13,5
0.031,0.062,0.806,20,3,4,8,5
0.077,0.071,0.689,105,15,34,35,21
0.101,0.143,0.518,21,5,5,5,6
0.066,0.053,0.787,95,14,30,30,21
0.067,0.052,0.812,231,25,59,137,10
0.06,0.069,0.574,27,1,9,13,4
0.064,0.083,0.718,74,9,28,28,9
0.084,0.057,0.761,123,10,39,61,13
0.1,0.102,0.578,50,7,12,28,3
0.094,0.075,0.742,45,9,15,17,4
0.059,0.035,0.667,326,45,104,144,33
0.053,0.069,0.789,45,6,14,19,6
0.058,0.069,0.754,67,5,23,29,10
0.09,0.045,0.705,25,2,8,10,5
0.125,0.045,0.688,14,1,6,6,1
0.004,0.017,0.151,29,3,2,24,0
0.078,0.057,0.676,122,19,37,52,14
0.113,0.087,0.72,63,8,20,26,9
0.037,0.043,0.674,85,9,24,44,8
0.018,0.065,0.631,21,1,4,14,2
0.004,0.021,0.142,30,1,1,28,0
0.053,0.023,0.833,33,4,13,15,1
0.179,0.03,0.458,21,4,6,7,4
0.086,0.053,0.7,143,21,47,58,17
0.142,0.033,0.725,30,8,9,9,4
0.003,0.021,0.146,41,3,2,36,0
0.103,0.048,0.532,63,7,18,27,11
0.054,0.049,0.713,114,14,37,44,19
0.192,0.058,0.635,26,5,7,12,2
0.11,0.05,0.787,77,11,21,36,9
0.062,0.075,0.762,20,3,6,9,2
0.088,0.086,0.685,92,14,33,27,18
0.161,0.06,0.649,31,9,7,13,2
0.185,0.012,0.661,21,4,5,11,1
0.036,0.051,0.652,42,3,16,16,7
0.048,0.024,0.766,31,1,10,13,7
0.08,0.031,0.669,77,10,19,41,7
0.037,0.06,0.699,54,4,14,26,10
0.06,0.043,0.666,329,34,90,159,46
0.068,0.068,0.531,24,2,9,9,4
0.057,0.049,0.45,250,32,45,154,19
0.095,0.056,0.735,105,15,40,37,13
0.068,0.036,0.725,35,5,10,15,5
0.0,0.0,0.0,35,1,0,34,0
0.079,0.09,0.636,46,4,16,18,8
0.076,0.034,0.765,232,39,60,104,29
0.006,0.019,0.131,45,2,1,42,0
0.114,0.125,0.58,22,4,8,6,4
0.13,0.015,0.775,25,3,6,12,4
0.09,0.118,0.625,18,1,7,5,5
0.089,0.03,0.738,21,4,6,10,1
0.055,0.049,0.604,48,6,16,21,5
0.095,0.051,0.734,484,78,148,185,73
0.064,0.038,0.827,168,10,51,72,35
0.099,0.036,0.707,101,14,32,37,18
0.062,0.055,0.549,294,47,69,151,27
0.09,0.062,0.63,46,5,13,26,2
0.078,0.027,0.832,32,7,10,13,2
0.069,0.076,0.688,18,4,4,9,1
0.041,0.041,0.832,46,7,14,19,6
0.083,0.083,0.66,150,16,55,59,20
0.108,0.06,0.642,79,13,27,29,10
0.06,0.06,0.663,46,3,15,21,7
0.051,0.074,0.696,56,10,12,27,7
0.086,0.039,0.688,16,1,2,11,2
0.064,0.071,0.658,53,8,16,22,7
0.08,0.042,0.638,267,42,71,117,37
0.045,0.051,0.812,22,2,7,11,2
0.113,0.048,0.752,161,24,56,59,22
0.091,0.034,0.76,26,4,10,8,4
0.108,0.07,0.683,43,5,13,17,8
0.049,0.065,0.755,46,7,17,18,4
0.065,0.045,0.681,81,12,18,31,20
0.057,0.08,0.742,33,1,12,13,7
0.01,0.0,0.168,84,10,6,68,0
0.043,0.054,0.685,23,1,10,9,3
0.083,0.061,0.616,187,48,43,77,19
0.054,0.057,0.746,35,2,11,15,7
0.079,0.043,0.735,49,5,11,30,3
0.057,0.061,0.747,37,4,15,14,4
0.119,0.101,0.637,42,4,14,19,5
0.041,0.057,0.671,151,19,52,46,34
0.171,0.043,0.611,46,8,15,14,9
0.069,0.081,0.7,20,5,6,7,2
0.009,0.0,0.026,29,0,1,28,0
0.091,0.059,0.761,146,17,47,64,18
0.068,0.046,0.886,46,6,19,14,7
0.1,0.046,0.654,30,3,13,12,2
0.086,0.069,0.638,29,4,9,13,3
0.059,0.099,0.684,19,1,6,8,4
0.05,0.034,0.738,73,3,23,39,8
0.054,0.013,0.567,30,1,3,25,1
0.077,0.05,0.657,306,44,89,147,26
0.073,0.058,0.76,92,14,27,42,9
0.019,0.035,0.516,263,26,62,149,26
0.066,0.045,0.581,185,19,42,99,25
0.119,0.077,0.635,65,12,20,24,9
0.026,0.035,0.474,43,3,10,28,2
0.114,0.023,0.787,80,13,29,33,5
0.037,0.046,0.546,27,5,1,21,0
0.101,0.082,0.762,255,32,102,90,31
0.057,0.057,0.719,24,2,7,9,6
0.097,0.066,0.74,165,23,58,48,36
0.078,0.066,0.724,53,7,20,16,10
0.098,0.08,0.715,148,22,51,58,17
0.135,0.056,0.699,164,24,57,55,28
0.042,0.02,0.705,56,4,22,23,7
0.063,0.054,0.79,65,7,20,28,10
0.0,0.0,0.267,30,3,5,21,1
0.035,0.061,0.622,39,9,8,20,2
0.097,0.011,0.892,22,4,6,10,2
0.101,0.111,0.75,26,5,8,11,2
0.0,0.008,0.447,33,0,0,33,0
0.103,0.035,0.696,78,10,23,36,9
0.115,0.057,0.62,24,3,6,11,4
0.134,0.064,0.655,41,3,13,19,6
0.096,0.053,0.64,114,18,34,44,18
0.043,0.062,0.645,32,2,13,9,8
0.132,0.066,0.654,34,4,14,11,5
0.0,0.004,0.299,33,2,5,23,3
0.073,0.049,0.805,41,5,11,19,6
0.132,0.018,0.679,35,8,14,12,1
0.053,0.073,0.735,94,12,26,46,10
0.096,0.088,0.728,34,6,12,14,2
0.09,0.083,0.743,36,6,10,12,8
0.049,0.034,0.674,41,2,15,17,7
0.071,0.05,0.739,905,133,254,384,134
0.104,0.063,0.748,83,15,29,25,14
0.115,0.027,0.723,37,8,11,12,6
0.074,0.037,0.537,17,0,4,11,2
0.1,0.125,0.575,35,2,12,13,8
0.039,0.057,0.841,63,4,14,35,10
0.08,0.097,0.506,22,5,8,8,1
0.132,0.057,0.717,53,7,19,18,9
0.039,0.007,0.796,19,2,6,11,0
0.14,0.095,0.725,25,5,9,9,2
0.043,0.033,0.663,23,4,7,12,0
0.086,0.071,0.692,318,52,110,123,33
0.161,0.054,0.679,28,7,8,12,1
0.047,0.068,0.76,24,1,10,6,7
0.067,0.05,0.673,62,3,22,29,8
0.092,0.043,0.777,102,22,31,37,12
0.066,0.052,0.715,313,30,113,128,42
0.066,0.055,0.682,137,17,57,46,17
0.056,0.06,0.539,29,2,6,18,3
0.057,0.027,0.654,61,9,20,31,1
0.101,0.045,0.684,47,9,14,19,5
0.119,0.024,0.762,21,2,9,7,3
0.049,0.049,0.689,33,5,3,25,0
0.03,0.021,0.497,42,1,7,32,2
0.053,0.064,0.731,33,5,9,13,6
0.082,0.041,0.602,91,8,27,47,9
0.04,0.077,0.851,31,7,10,11,3
0.103,0.048,0.747,39,4,12,17,6
0.0,0.0,0.129,85,13,7,65,0
0.033,0.007,0.803,19,3,8,6,2
0.051,0.04,0.79,34,3,9,15,7
0.005,0.0,0.188,78,0,0,78,0
0.142,0.057,0.693,37,5,14,12,6
0.073,0.035,0.751,149,19,50,51,29
0.085,0.073,0.702,235,40,74,105,16
0.083,0.061,0.599,39,6,11,14,8
0.043,0.102,0.387,32,0,2,30,0
0.082,0.062,0.699,32,4,12,12,4
0.071,0.043,0.582,23,1,5,12,5
0.079,0.059,0.61,955,152,270,401,132
0.096,0.117,0.688,30,6,8,12,4
0.017,0.05,0.667,15,1,5,7,2
0.093,0.053,0.681,213,42,50,103,18
0.082,0.049,0.696,23,4,7,8,4
0.052,0.027,0.442,75,4,4,66,1
0.105,0.061,0.693,212,34,60,104,14
0.04,0.052,0.52,31,6,11,10,4
0.047,0.052,0.526,24,2,11,7,4
0.057,0.048,0.787,232,19,89,93,31
0.024,0.034,0.788,26,0,10,10,6
0.04,0.105,0.495,25,3,2,19,1
0.07,0.036,0.758,66,10,28,15,13
0.07,0.026,0.699,34,4,8,20,2
0.079,0.12,0.664,73,17,24,21,11
