positive_score,negative_score,objective_score,word_count,adj_count,verb_count,noun_count,adv_count
0.074,0.07,0.651,34,7,9,13,5
0.057,0.125,0.704,35,5,13,15,2
0.05,0.025,0.825,30,3,9,14,4
0.07,0.056,0.746,149,19,53,51,26
0.054,0.02,0.605,56,5,16,33,2
0.097,0.073,0.747,36,5,14,12,5
0.119,0.054,0.732,21,3,8,5,5
0.0,0.0,0.36,50,32,0,18,0
0.088,0.05,0.805,139,16,46,54,23
0.087,0.006,0.831,40,1,15,16,8
0.08,0.087,0.682,33,4,15,12,2
0.077,0.047,0.793,228,31,76,105,16
0.087,0.067,0.725,99,16,27,35,21
0.109,0.058,0.777,107,18,24,39,26
0.061,0.05,0.718,35,8,10,14,3
0.022,0.023,0.416,91,17,6,65,3
0.1,0.037,0.815,105,15,36,33,21
0.109,0.023,0.867,16,3,5,8,0
0.098,0.034,0.837,33,6,8,12,7
0.125,0.052,0.698,24,5,6,12,1
0.077,0.05,0.702,70,9,26,23,12
0.089,0.055,0.748,55,6,15,23,11
0.053,0.033,0.739,165,24,44,77,20
0.05,0.051,0.791,149,16,52,71,10
0.036,0.08,0.789,42,6,14,15,7
0.052,0.05,0.818,50,6,15,22,7
0.055,0.03,0.713,109,11,34,45,19
0.087,0.073,0.698,112,23,31,45,13
0.067,0.022,0.782,39,6,12,17,4
0.122,0.022,0.631,40,7,15,12,6
0.083,0.036,0.881,21,2,8,10,1
0.064,0.037,0.761,123,16,42,50,15
0.052,0.053,0.707,281,32,78,139,32
0.072,0.056,0.726,69,14,23,26,6
0.066,0.043,0.829,49,5,21,18,5
0.047,0.028,0.712,66,9,23,27,7
0.055,0.063,0.792,111,15,29,47,20
0.089,0.033,0.74,102,13,32,38,19
0.057,0.046,0.603,194,28,50,98,18
0.08,0.012,0.513,86,16,11,55,4
0.024,0.016,0.788,93,7,22,44,20
0.04,0.02,0.693,81,5,26,49,1
0.104,0.072,0.703,82,11,28,26,17
0.099,0.026,0.721,52,5,18,23,6
0.107,0.037,0.75,75,10,26,31,8
0.037,0.0,0.863,20,3,7,5,5
0.086,0.094,0.758,16,2,7,4,3
0.065,0.044,0.798,139,21,39,61,18
0.004,0.032,0.279,35,6,4,24,1
0.078,0.039,0.761,165,21,56,69,19
0.103,0.031,0.83,28,5,13,7,3
0.072,0.047,0.723,800,127,259,324,90
0.182,0.015,0.621,33,3,12,13,5
0.049,0.052,0.414,206,22,32,137,15
0.07,0.049,0.858,43,2,23,16,2
0.075,0.058,0.79,65,9,21,24,11
0.063,0.053,0.686,197,35,57,74,31
0.086,0.065,0.681,370,53,110,147,60
0.103,0.06,0.726,63,11,21,23,8
0.071,0.041,0.739,437,60,143,185,49
0.082,0.065,0.789,688,96,227,305,60
0.095,0.037,0.749,110,19,37,45,9
0.086,0.043,0.793,38,3,13,15,7
0.052,0.034,0.827,81,8,27,39,7
0.092,0.052,0.761,188,28,54,76,30
0.004,0.0,0.254,35,2,4,26,3
0.076,0.023,0.738,43,4,12,23,4
0.095,0.041,0.777,46,6,14,19,7
0.092,0.045,0.785,101,27,24,43,7
0.097,0.081,0.79,31,5,10,11,5
0.05,0.019,0.5,65,7,19,30,9
0.106,0.03,0.726,72,7,23,29,13
0.056,0.078,0.797,29,1,13,13,2
0.075,0.045,0.64,25,5,7,11,2
0.093,0.047,0.807,95,11,30,42,12
0.097,0.053,0.666,185,23,64,72,26
0.087,0.056,0.663,36,8,9,16,3
0.02,0.017,0.333,222,18,23,177,4
0.059,0.05,0.759,53,6,21,20,6
0.075,0.021,0.704,30,6,6,12,6
0.066,0.017,0.66,74,5,28,28,13
0.07,0.044,0.628,240,38,64,112,26
0.056,0.03,0.803,54,9,19,16,10
0.086,0.058,0.708,54,11,17,19,7
0.068,0.051,0.755,232,32,66,105,29
0.031,0.098,0.585,28,1,11,9,7
0.091,0.037,0.778,117,18,36,45,18
0.08,0.031,0.788,129,12,48,53,16
0.102,0.028,0.796,27,1,11,9,6
0.091,0.024,0.723,37,4,15,14,4
0.103,0.013,0.491,28,2,11,12,3
0.104,0.073,0.747,290,35,115,105,35
0.086,0.051,0.667,133,16,32,66,19
0.062,0.028,0.76,194,20,57,95,22
0.03,0.03,0.832,55,7,14,27,7
0.105,0.064,0.73,70,12,28,20,10
0.138,0.04,0.737,47,8,16,16,7
0.11,0.075,0.615,25,2,10,9,4
0.042,0.036,0.542,21,5,4,8,4
0.074,0.046,0.655,71,14,20,32,5
0.081,0.036,0.754,31,4,10,11,6
0.071,0.078,0.733,51,7,15,17,12
0.076,0.045,0.826,56,8,20,20,8
0.125,0.05,0.728,52,8,17,18,9
0.108,0.047,0.741,29,4,8,12,5
0.004,0.005,0.094,97,7,8,82,0
0.068,0.044,0.74,74,11,21,33,9
0.066,0.042,0.691,269,33,74,144,18
0.08,0.053,0.686,33,7,8,15,3
0.116,0.04,0.737,28,2,9,13,4
0.125,0.021,0.711,42,5,16,17,4
0.081,0.029,0.755,74,10,22,32,10
0.075,0.0,0.758,30,2,10,15,3
0.073,0.047,0.792,136,17,50,56,13
0.068,0.05,0.801,173,17,67,72,17
0.092,0.04,0.632,34,10,7,13,4
0.0,0.0,0.037,80,8,4,68,0
0.211,0.016,0.523,16,3,2,8,3
0.036,0.027,0.766,70,9,21,32,8
0.1,0.037,0.762,20,2,9,5,4
0.111,0.049,0.739,149,22,52,54,21
0.06,0.056,0.782,126,12,45,45,24
0.0,0.0,0.0,68,2,2,64,0
0.114,0.06,0.731,116,20,41,36,19
0.11,0.044,0.683,43,8,12,18,5
0.0,0.004,0.282,35,1,4,27,3
0.055,0.021,0.771,59,5,20,29,5
0.082,0.052,0.74,302,50,88,142,22
0.059,0.025,0.6,193,14,44,116,19
0.111,0.078,0.767,45,7,16,13,9
0.058,0.053,0.774,26,3,9,8,6
0.114,0.055,0.684,68,11,20,29,8
0.046,0.037,0.678,92,13,26,37,16
0.014,0.049,0.549,36,12,3,20,1
0.147,0.074,0.544,17,4,6,6,1
0.07,0.031,0.668,52,10,8,29,5
0.093,0.041,0.814,97,9,40,31,17
0.031,0.098,0.728,28,2,11,6,9
0.004,0.004,0.239,69,11,4,53,1
0.089,0.057,0.789,231,41,60,103,27
0.048,0.037,0.796,134,8,58,47,21
0.087,0.053,0.755,400,55,116,168,61
0.041,0.051,0.828,37,1,18,14,4
0.086,0.082,0.781,275,42,97,93,43
0.061,0.044,0.723,320,44,111,110,55
0.084,0.061,0.712,98,14,29,44,11
0.117,0.013,0.738,30,3,10,12,5
0.056,0.042,0.71,120,22,39,44,15
0.06,0.031,0.721,319,57,77,177,8
0.07,0.094,0.711,16,0,8,4,4
0.059,0.034,0.731,40,7,13,15,5
0.047,0.037,0.826,145,15,41,71,18
0.142,0.022,0.755,50,12,18,12,8
0.083,0.038,0.79,225,26,72,98,29
0.036,0.015,0.514,101,17,20,56,8
0.086,0.053,0.763,102,14,32,45,11
0.086,0.055,0.745,192,27,62,70,33
0.086,0.079,0.73,19,2,7,8,2
0.086,0.035,0.785,96,14,27,40,15
0.074,0.029,0.809,34,6,8,11,9
0.132,0.007,0.566,34,7,14,12,1
0.095,0.025,0.68,75,11,23,33,8
0.198,0.058,0.674,43,15,8,17,3
0.093,0.05,0.778,189,28,69,74,18
0.068,0.051,0.692,834,120,279,345,90
0.08,0.011,0.727,22,2,8,8,4
0.106,0.031,0.775,45,6,16,14,9
0.072,0.032,0.669,66,10,22,25,9
0.078,0.028,0.775,117,11,38,52,16
0.054,0.027,0.701,23,3,3,14,3
0.066,0.037,0.77,133,20,43,56,14
0.067,0.025,0.704,54,6,16,18,14
0.068,0.064,0.728,57,8,22,20,7
0.036,0.036,0.637,31,1,11,14,5
0.077,0.044,0.783,105,12,33,46,14
0.012,0.006,0.128,41,5,3,33,0
0.082,0.06,0.753,229,27,76,103,23
0.157,0.048,0.716,113,23,42,34,14
0.085,0.047,0.777,55,3,19,27,6
0.092,0.031,0.776,49,5,15,26,3
0.123,0.073,0.768,55,7,24,17,7
0.085,0.054,0.705,160,30,52,63,15
0.092,0.104,0.704,60,7,22,21,10
0.082,0.034,0.672,222,33,63,105,21
0.054,0.053,0.59,349,44,98,161,46
0.042,0.032,0.537,529,50,123,333,23
0.036,0.017,0.794,79,7,25,30,17
0.087,0.025,0.762,40,8,10,22,0
0.062,0.031,0.906,24,4,7,11,2
0.069,0.022,0.597,45,6,14,22,3
0.09,0.049,0.851,92,6,35,34,17
0.048,0.062,0.639,44,5,19,12,8
0.061,0.021,0.781,117,16,32,61,8
0.071,0.032,0.652,233,23,73,110,27
0.034,0.056,0.772,29,3,7,12,7
0.042,0.009,0.83,42,5,15,12,10
0.073,0.052,0.777,41,7,13,14,7
0.112,0.02,0.789,38,5,14,17,2
0.083,0.049,0.802,378,50,132,138,58
0.162,0.037,0.743,17,2,5,10,0
0.093,0.032,0.714,31,3,11,13,4
0.0,0.029,0.771,30,2,5,22,1
0.058,0.036,0.607,97,12,23,55,7
0.0,0.044,0.507,405,1,0,404,0
0.063,0.054,0.804,115,16,35,45,19
0.097,0.094,0.657,86,15,29,22,20
0.076,0.057,0.745,74,12,21,29,12
0.106,0.062,0.731,40,4,18,12,6
0.076,0.053,0.787,298,36,111,109,42
0.108,0.034,0.748,73,14,23,26,10
0.0,0.0,0.0,53,1,0,52,0
0.044,0.031,0.784,241,40,79,92,30
0.051,0.011,0.756,44,5,16,13,10
0.086,0.027,0.762,32,4,11,15,2
0.049,0.034,0.643,277,42,85,126,24
0.055,0.043,0.65,311,50,93,141,27
0.01,0.037,0.899,37,2,20,14,1
0.13,0.034,0.6,51,8,16,21,6
0.045,0.056,0.686,47,10,18,16,3
0.05,0.075,0.795,25,6,7,10,2
0.077,0.065,0.857,21,2,6,10,3
0.092,0.041,0.708,113,18,29,54,12
0.117,0.073,0.778,31,4,8,15,4
0.054,0.015,0.577,99,16,24,57,2
0.094,0.054,0.757,138,26,38,52,22
0.122,0.051,0.678,47,10,9,20,8
0.116,0.082,0.63,70,12,18,28,12
0.071,0.066,0.76,49,8,15,16,10
0.044,0.016,0.585,31,5,11,14,1
0.069,0.045,0.633,186,26,45,100,15
0.068,0.011,0.875,22,0,7,13,2
0.068,0.043,0.678,744,112,207,314,111
0.073,0.058,0.78,540,70,173,239,58
0.047,0.007,0.811,37,2,15,15,5
0.039,0.099,0.724,29,3,4,15,7
0.102,0.04,0.812,22,2,8,10,2
0.062,0.046,0.758,60,8,22,23,7
0.105,0.02,0.793,61,8,18,30,5
0.018,0.03,0.857,21,0,6,13,2
0.083,0.045,0.712,56,7,24,16,9
0.072,0.079,0.77,38,2,14,16,6
0.024,0.02,0.327,1108,78,155,826,49
0.082,0.032,0.714,70,11,27,28,4
0.071,0.061,0.797,100,16,35,32,17
0.057,0.062,0.744,22,1,6,11,4
0.092,0.052,0.724,439,103,98,183,55
0.0,0.0,0.0,66,7,5,54,0
0.097,0.043,0.705,136,15,46,51,24
0.057,0.094,0.807,24,7,5,8,4
0.121,0.04,0.804,28,4,14,8,2
0.081,0.035,0.808,106,11,35,43,17
0.026,0.02,0.849,19,0,5,13,1
0.158,0.046,0.691,19,3,5,6,5
0.074,0.074,0.758,95,19,30,39,7
0.059,0.048,0.787,47,5,20,12,10
0.073,0.052,0.479,48,5,11,31,1
0.082,0.032,0.851,58,4,19,29,6
0.053,0.014,0.817,26,2,7,14,3
0.085,0.057,0.703,103,9,36,32,26
0.091,0.056,0.679,69,12,23,28,6
0.064,0.023,0.747,139,29,29,62,19
0.089,0.016,0.646,24,4,3,16,1
0.11,0.026,0.671,57,9,14,30,4
0.088,0.047,0.689,403,54,134,156,59
0.053,0.035,0.832,75,7,24,36,8
0.051,0.051,0.68,32,3,10,17,2
0.049,0.045,0.675,207,18,66,99,24
0.039,0.043,0.747,76,8,24,38,6
0.109,0.078,0.75,32,4,12,11,5
0.028,0.031,0.471,637,78,131,398,30
0.055,0.061,0.837,43,3,16,15,9
0.062,0.062,0.784,22,1,6,12,3
0.167,0.057,0.693,24,3,9,8,4
0.088,0.072,0.674,54,6,20,19,9
0.094,0.052,0.778,53,12,16,18,7
0.098,0.064,0.713,152,21,49,60,22
0.054,0.036,0.837,741,96,228,374,43
0.088,0.03,0.71,41,8,11,20,2
0.098,0.057,0.639,141,26,58,43,14
0.074,0.059,0.75,17,3,5,7,2
0.058,0.036,0.799,28,3,8,14,3
0.026,0.033,0.651,38,5,17,9,7
0.11,0.037,0.676,17,1,7,9,0
0.066,0.038,0.698,182,30,49,87,16
0.042,0.037,0.739,77,6,30,30,11
0.034,0.049,0.688,48,8,12,24,4
0.082,0.078,0.737,29,3,13,8,5
0.05,0.021,0.679,60,5,20,31,4
0.0,0.0,0.243,37,4,1,32,0
0.063,0.049,0.811,363,44,117,154,48
0.097,0.047,0.75,95,15,27,39,14
0.105,0.034,0.77,197,28,70,64,35
0.173,0.042,0.452,21,4,6,7,4
0.041,0.049,0.691,82,10,16,39,17
0.068,0.0,0.795,22,4,8,8,2
0.139,0.01,0.77,37,8,9,16,4
0.11,0.061,0.739,33,4,12,11,6
0.058,0.051,0.767,128,15,48,43,22
0.01,0.01,0.307,61,8,12,37,4
0.037,0.075,0.738,20,2,9,4,5
0.051,0.027,0.654,366,53,106,170,37
0.07,0.041,0.82,43,1,16,18,8
0.056,0.015,0.745,49,3,16,19,11
0.089,0.036,0.74,52,4,17,22,9
0.052,0.071,0.774,58,11,10,25,12
0.101,0.048,0.812,26,6,7,12,1
0.057,0.047,0.768,180,24,68,66,22
0.09,0.07,0.817,43,8,10,18,7
0.089,0.049,0.788,311,44,118,99,50
0.05,0.041,0.687,383,40,104,201,38
0.099,0.069,0.772,116,27,36,43,10
0.074,0.03,0.79,122,10,44,51,17
0.047,0.046,0.412,222,25,36,145,16
0.061,0.042,0.78,370,48,111,157,54
0.062,0.041,0.746,159,25,47,65,22
0.078,0.055,0.72,185,27,58,81,19
0.13,0.045,0.725,50,13,16,15,6
0.119,0.053,0.7,78,11,27,23,17
0.108,0.043,0.762,264,34,77,113,40
0.042,0.062,0.729,72,7,23,32,10
0.004,0.004,0.307,35,1,4,27,3
0.083,0.038,0.734,62,12,19,23,8
0.075,0.046,0.787,87,12,35,27,13
0.051,0.061,0.75,102,14,38,32,18
0.083,0.042,0.577,57,13,10,30,4
0.081,0.044,0.745,108,13,41,29,25
0.089,0.04,0.692,117,14,47,40,16
0.08,0.009,0.482,28,2,10,14,2
0.086,0.055,0.726,68,12,22,26,8
0.067,0.027,0.799,28,3,12,13,0
0.107,0.043,0.595,55,9,16,23,7
0.118,0.042,0.562,18,4,5,8,1
0.025,0.007,0.225,35,3,3,26,3
0.045,0.004,0.701,28,3,11,9,5
0.074,0.044,0.762,866,112,231,439,84
0.074,0.056,0.789,74,10,25,22,17
0.054,0.039,0.726,111,8,41,52,10
0.075,0.047,0.651,88,11,28,35,14
0.045,0.04,0.879,28,5,7,10,6
0.078,0.062,0.766,32,6,9,14,3
0.074,0.055,0.715,64,7,19,31,7
0.0,0.0,1.0,60,0,30,30,0
0.047,0.066,0.828,51,8,8,28,7
0.075,0.029,0.811,70,10,29,18,13
0.059,0.077,0.746,34,2,13,15,4
0.09,0.057,0.753,139,25,45,51,18
0.102,0.07,0.745,48,10,10,22,6
0.113,0.016,0.777,32,5,8,15,4
0.067,0.067,0.767,30,5,12,9,4
0.086,0.044,0.734,103,11,30,45,17
0.05,0.06,0.728,155,15,57,57,26
0.086,0.047,0.684,93,16,31,26,20
0.074,0.041,0.738,61,9,25,20,7
0.082,0.044,0.692,137,16,46,53,22
0.083,0.038,0.741,102,17,27,45,13
0.074,0.036,0.816,96,8,48,21,19
0.079,0.074,0.716,84,11,29,33,11
0.078,0.089,0.744,90,18,33,29,10
0.058,0.047,0.794,159,22,47,65,25
0.024,0.027,0.63,47,1,14,26,6
0.069,0.023,0.759,27,2,10,14,1
0.044,0.014,0.786,45,1,18,18,8
0.092,0.052,0.754,147,24,42,61,20
0.056,0.033,0.753,38,7,10,16,5
0.151,0.099,0.673,39,9,13,10,7
0.086,0.045,0.738,61,8,14,24,15
0.137,0.054,0.738,42,6,16,14,6
0.0,0.004,0.282,35,2,5,25,3
0.091,0.038,0.726,62,10,16,26,10
0.111,0.053,0.742,64,7,24,22,11
0.045,0.027,0.762,42,4,14,20,4
0.096,0.061,0.791,135,20,48,51,16
0.093,0.019,0.741,27,1,8,11,7
0.105,0.025,0.735,74,6,30,22,16
0.084,0.056,0.809,40,3,17,17,3
0.088,0.058,0.718,118,18,35,53,12
0.062,0.115,0.745,26,4,7,10,5
0.047,0.031,0.755,24,7,5,7,5
0.0,0.01,0.781,24,2,4,16,2
0.068,0.031,0.626,185,28,52,77,28
0.079,0.059,0.809,19,7,3,7,2
0.084,0.033,0.711,128,17,39,56,16
0.047,0.02,0.779,124,11,33,72,8
0.086,0.032,0.801,86,15,34,25,12
0.088,0.039,0.683,84,10,21,36,17
0.055,0.046,0.786,168,22,57,67,22
0.097,0.042,0.78,62,11,24,20,7
0.14,0.092,0.739,34,6,9,13,6
0.096,0.069,0.732,78,10,30,25,13
0.077,0.014,0.755,26,4,7,11,4
0.082,0.043,0.733,127,18,35,52,22
0.093,0.05,0.737,58,11,20,19,8
0.035,0.016,0.883,92,11,23,54,4
0.064,0.053,0.735,68,10,17,33,8
0.056,0.038,0.741,875,130,283,374,88
0.051,0.033,0.798,34,5,16,8,5
0.073,0.024,0.765,58,7,17,24,10
0.067,0.048,0.662,201,31,49,87,34
0.04,0.015,0.604,41,2,7,27,5
0.073,0.033,0.487,187,25,53,80,29
0.058,0.046,0.704,52,9,20,12,11
0.032,0.065,0.677,31,5,10,14,2
0.033,0.071,0.81,23,4,5,12,2
0.054,0.046,0.818,147,17,49,60,21
0.163,0.045,0.708,36,6,14,12,4
0.098,0.016,0.625,23,2,7,14,0
0.081,0.013,0.76,48,4,12,27,5
0.107,0.048,0.682,55,7,12,26,10
0.043,0.021,0.79,41,7,10,18,6
0.08,0.043,0.771,188,20,70,60,38
0.134,0.029,0.739,82,8,30,36,8
0.062,0.058,0.803,26,4,12,7,3
0.099,0.082,0.773,44,7,15,16,6
0.087,0.054,0.789,114,13,29,49,23
0.075,0.047,0.729,67,11,21,32,3
0.111,0.079,0.725,35,7,13,11,4
0.071,0.054,0.768,28,5,10,9,4
0.089,0.062,0.738,72,9,22,31,10
0.005,0.01,0.585,25,3,4,17,1
0.073,0.031,0.751,97,17,24,43,13
0.077,0.061,0.769,192,34,57,85,16
0.064,0.033,0.74,49,5,19,17,8
0.104,0.073,0.781,24,2,11,5,6
0.022,0.031,0.732,28,5,6,16,1
0.058,0.087,0.854,30,3,12,10,5
0.092,0.025,0.861,45,7,15,18,5
0.167,0.042,0.696,21,5,3,9,4
0.081,0.042,0.704,138,17,47,59,15
0.084,0.043,0.672,263,37,81,98,47
0.05,0.047,0.846,174,14,58,72,30
0.061,0.064,0.686,53,14,14,21,4
0.077,0.033,0.797,300,41,72,163,24
0.074,0.049,0.807,255,45,66,115,29
0.081,0.019,0.854,66,5,32,23,6
0.026,0.047,0.677,24,0,8,8,8
0.071,0.071,0.786,28,3,11,12,2
0.085,0.051,0.763,79,7,25,34,13
0.002,0.0,0.097,203,19,12,171,1
0.128,0.056,0.705,36,4,14,13,5
0.062,0.031,0.656,40,1,8,30,1
0.065,0.029,0.838,87,11,29,34,13
0.009,0.0,0.046,54,5,4,45,0
0.068,0.039,0.821,42,4,17,17,4
0.138,0.046,0.763,19,3,9,4,3
0.114,0.07,0.728,34,7,8,9,10
0.021,0.047,0.807,24,5,8,6,5
0.137,0.036,0.494,21,3,5,10,3
0.069,0.028,0.806,103,15,34,43,11
0.083,0.042,0.833,24,3,6,13,2
0.099,0.075,0.739,58,10,18,20,10
0.058,0.039,0.836,45,4,14,23,4
0.057,0.043,0.484,344,39,82,202,21
0.164,0.051,0.598,32,5,6,18,3
0.058,0.053,0.771,76,7,22,35,12
0.021,0.061,0.718,35,6,8,18,3
0.07,0.023,0.779,70,9,23,28,10
0.142,0.068,0.653,22,5,3,12,2
0.153,0.048,0.734,31,3,13,10,5
0.11,0.044,0.753,43,8,15,16,4
0.075,0.006,0.669,20,1,11,6,2
0.133,0.029,0.738,30,6,8,12,4
0.144,0.06,0.692,58,5,27,17,9
0.095,0.062,0.75,54,8,21,14,11
0.082,0.051,0.742,32,4,10,15,3
0.081,0.043,0.69,730,120,193,359,58
0.067,0.062,0.524,26,2,12,6,6
0.082,0.033,0.668,23,4,7,10,2
0.115,0.06,0.767,52,12,14,23,3
0.079,0.026,0.763,38,5,10,16,7
0.095,0.107,0.702,21,3,8,6,4
0.113,0.062,0.825,20,3,7,9,1
0.099,0.064,0.693,90,14,26,35,15
0.103,0.051,0.692,39,6,7,22,4
0.113,0.021,0.8,30,5,10,8,7
0.094,0.038,0.752,52,8,15,23,6
0.167,0.031,0.594,24,3,9,6,6
0.044,0.021,0.784,66,9,18,33,6
0.074,0.026,0.651,68,8,19,33,8
0.1,0.039,0.75,81,14,27,32,8
0.073,0.083,0.677,24,2,7,14,1
0.093,0.053,0.8,75,9,26,30,10
0.072,0.026,0.822,38,6,11,14,7
0.132,0.043,0.694,38,6,11,17,4
0.106,0.042,0.741,27,5,4,14,4
0.112,0.033,0.75,38,6,19,10,3
0.102,0.029,0.676,83,9,28,36,10
0.088,0.03,0.639,37,6,12,13,6
0.062,0.05,0.721,30,4,9,13,4
0.083,0.015,0.747,84,17,30,29,8
0.075,0.035,0.814,251,17,90,109,35
0.071,0.037,0.824,118,14,48,48,8
0.085,0.051,0.814,59,12,19,18,10
0.035,0.028,0.715,18,4,4,9,1
0.08,0.064,0.661,72,10,22,26,14
0.062,0.057,0.804,77,6,23,35,13
0.07,0.049,0.808,41,4,17,18,2
0.095,0.019,0.757,108,15,32,49,12
0.083,0.033,0.625,50,4,10,30,6
0.067,0.029,0.787,214,34,65,88,27
0.068,0.034,0.829,100,11,29,42,18
0.101,0.044,0.693,68,9,22,29,8
0.081,0.049,0.788,121,16,38,55,12
0.015,0.04,0.785,25,4,7,13,1
0.037,0.039,0.735,291,50,83,126,32
0.115,0.027,0.713,110,17,47,32,14
0.095,0.042,0.652,33,6,7,15,5
0.083,0.077,0.768,42,8,14,13,7
0.088,0.037,0.801,27,3,7,14,3
0.074,0.062,0.815,42,7,16,15,4
0.087,0.041,0.697,40,4,15,11,10
0.014,0.088,0.713,27,4,8,15,0
0.062,0.028,0.818,22,4,4,12,2
0.096,0.0,0.704,30,3,9,15,3
0.091,0.033,0.712,122,13,41,57,11
0.095,0.0,0.762,21,4,4,10,3
0.113,0.055,0.693,50,10,13,22,5
0.05,0.043,0.776,130,16,37,63,14
0.145,0.086,0.612,19,4,3,6,6
0.076,0.051,0.672,85,13,25,35,12
0.067,0.01,0.692,26,3,10,9,4
0.046,0.034,0.782,537,48,189,224,76
0.061,0.05,0.8,57,7,14,34,2
0.073,0.047,0.638,29,4,9,14,2
0.047,0.046,0.412,222,25,36,145,16
0.101,0.012,0.758,31,5,9,8,9
0.042,0.077,0.738,21,3,9,8,1
0.083,0.121,0.596,30,6,6,12,6
0.069,0.05,0.631,20,2,4,12,2
0.102,0.043,0.773,49,5,17,16,11
0.093,0.061,0.515,498,62,104,281,51
0.071,0.02,0.765,49,3,20,17,9
0.08,0.078,0.695,129,22,42,45,20
0.082,0.049,0.74,85,11,28,36,10
0.023,0.035,0.723,32,5,10,15,2
0.058,0.058,0.75,15,2,3,8,2
0.051,0.029,0.792,39,3,13,16,7
0.065,0.024,0.696,42,5,16,18,3
0.074,0.007,0.743,17,1,5,9,2
0.063,0.038,0.818,348,27,135,115,71
0.122,0.056,0.74,36,6,8,19,3
0.062,0.047,0.746,419,54,139,185,41
0.104,0.035,0.694,78,12,26,29,11
0.034,0.006,0.869,22,2,10,7,3
0.071,0.04,0.767,321,36,96,147,42
0.088,0.029,0.734,47,6,21,12,8
0.083,0.015,0.804,51,8,18,19,6
0.011,0.0,0.132,35,6,4,24,1
0.098,0.078,0.743,37,3,12,15,7
0.062,0.037,0.717,60,6,19,25,10
0.057,0.043,0.719,44,6,14,17,7
0.071,0.048,0.684,760,102,247,298,113
0.132,0.039,0.671,19,5,5,5,4
0.05,0.038,0.73,127,15,40,52,20
0.089,0.055,0.781,80,9,32,26,13
0.04,0.106,0.726,47,8,14,20,5
0.097,0.023,0.787,75,17,19,24,15
0.053,0.034,0.828,82,11,24,38,9
0.125,0.067,0.808,30,3,8,13,6
0.057,0.061,0.794,57,3,11,39,4
0.08,0.042,0.784,641,76,214,240,111
0.073,0.054,0.776,72,8,27,19,18
0.079,0.043,0.75,194,32,62,70,30
0.206,0.036,0.581,62,21,10,23,8
0.119,0.006,0.775,20,5,5,6,4
0.086,0.03,0.694,137,20,45,51,21
0.046,0.036,0.751,90,6,26,37,21
0.087,0.033,0.742,65,12,21,27,5
0.09,0.04,0.762,112,13,41,41,17
0.196,0.048,0.756,21,4,6,9,2
0.098,0.033,0.652,46,4,18,17,7
0.078,0.039,0.757,190,18,64,70,38
0.066,0.039,0.801,32,3,13,10,6
0.087,0.033,0.707,23,1,7,12,3
0.068,0.06,0.763,842,101,300,305,136
0.096,0.072,0.716,26,3,10,8,5
0.042,0.079,0.843,27,4,7,11,5
0.062,0.02,0.877,50,7,15,21,7
0.075,0.045,0.766,212,22,77,82,31
0.084,0.044,0.723,155,25,50,68,12
0.068,0.049,0.774,46,5,17,15,9
0.042,0.007,0.729,18,3,2,11,2
0.025,0.0,0.875,20,2,8,10,0
0.068,0.045,0.841,22,4,8,7,3
0.004,0.0,0.254,35,2,4,26,3
0.055,0.051,0.801,32,1,12,13,6
0.066,0.039,0.78,70,7,25,28,10
0.033,0.018,0.484,56,7,18,28,3
0.057,0.035,0.686,541,76,162,239,64
0.08,0.022,0.795,39,6,19,13,1
0.056,0.017,0.817,45,5,11,17,12
0.084,0.043,0.768,153,17,57,54,25
0.026,0.039,0.82,149,28,33,84,4
0.076,0.033,0.68,71,10,15,40,6
0.085,0.065,0.786,31,5,8,15,3
0.087,0.046,0.8,30,1,12,10,7
0.09,0.028,0.826,36,2,10,16,8
0.051,0.037,0.733,106,14,38,38,16
0.108,0.026,0.797,29,4,9,10,6
0.073,0.058,0.768,89,9,42,30,8
0.066,0.056,0.781,557,58,221,176,102
0.103,0.011,0.68,34,2,9,18,5
0.19,0.01,0.56,25,4,5,11,5
0.06,0.057,0.693,42,6,16,14,6
0.092,0.025,0.783,30,3,12,11,4
0.11,0.044,0.773,82,14,26,32,10
0.071,0.016,0.739,23,3,7,5,8
0.101,0.054,0.725,285,36,105,100,44
0.03,0.017,0.671,103,9,19,72,3
0.055,0.043,0.559,321,42,76,168,35
0.071,0.044,0.642,37,6,17,10,4
0.037,0.04,0.644,104,12,27,53,12
0.078,0.028,0.76,75,10,28,29,8
0.108,0.028,0.775,45,5,13,23,4
0.065,0.011,0.75,23,1,9,7,6
0.075,0.006,0.769,20,2,6,10,2
0.132,0.056,0.646,18,3,6,7,2
0.072,0.062,0.768,71,9,27,23,12
0.132,0.047,0.734,69,14,16,31,8
0.088,0.056,0.708,27,4,8,11,4
0.068,0.048,0.653,208,29,47,119,13
0.004,0.004,0.307,35,1,4,27,3
0.085,0.051,0.776,158,21,49,61,27
0.099,0.078,0.707,224,44,64,89,27
0.107,0.042,0.711,57,9,16,18,14
0.071,0.04,0.758,243,28,76,117,22
0.091,0.04,0.778,22,3,5,11,3
0.078,0.042,0.711,124,19,44,51,10
0.079,0.04,0.798,360,33,120,152,55
0.068,0.017,0.834,37,6,6,23,2
0.076,0.083,0.84,18,2,6,9,1
0.069,0.032,0.635,87,23,21,34,9
0.021,0.076,0.847,18,0,6,7,5
0.106,0.064,0.769,33,5,13,11,4
0.105,0.027,0.773,32,4,12,12,4
